,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
4385,31056,10/24/2005,1,82.0,FT WALTON BCH,FL,32548.0,6355.0,0.0,8,O,15.0,M,N,,,,1,M,2.0,62500.0,N,70.0,G,1972.0,B,R,2.0,,A,17372.0,N,,N,,1,3523.4,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,59.93
4440,583,08/01/1996,1,74.0,ORANGE PARK,FL,32073.0,4288.0,0.0,1,O,10.0,B,N,,,,1,M,1.0,87500.0,Z,60.0,A,1991.0,,R,1.0,,A,108273.0,N,,N,,1,2276.39,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,64.65
4494,111,12/01/1949,1,82.0,LARGO,FL,33770.0,7414.0,0.0,1,O,1.0,M,N,,,,2,M,2.0,25000.0,S,0.0,B,1972.0,B,R,1.0,,B,145486.0,N,,N,,0,,Y,2052.53,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,66.92
4520,28752,05/06/2004,1,36.0,HIALEAH,FL,33014.0,4937.0,1.0,1,O,6.0,M,Y,Y,,,1,M,2.0,62500.0,H,370.0,K,2000.0,B,R,1.0,,A,43293.0,N,,N,,1,165.09,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,69.23
4554,31674,03/23/2006,1,38.0,PORT ST LUCIE,FL,34983.0,2317.0,1.0,O,O,2.0,S,Y,,Y,,1,F,1.0,17500.0,Z,150.0,C,,B,R,2.0,,B,49610.0,N,,N,,1,801.99,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,71.58
4564,24140,10/20/1998,1,52.0,TAMPA,FL,33611.0,1327.0,0.0,1,O,8.0,M,N,,,,1,M,4.0,87500.0,S,550.0,C,1954.0,B,R,2.0,Y,A,25599.0,N,,N,,1,4102.27,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,72.12
4766,33076,11/28/2006,1,46.0,CUTLER BAY,FL,33189.0,3222.0,1.0,O,O,1.0,S,Y,,Y,,1,M,2.0,62500.0,H,320.0,J,1996.0,,,,,A,3843.0,N,,N,,1,1384.29,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,,,N,Y,,89.02
4781,34378,05/01/1985,2,83.0,TAMPA,FL,33612.0,2581.0,0.0,2,O,11.0,M,N,,,,2,M,2.0,87500.0,F,0.0,E,,B,R,2.0,Y,,851623.0,N,,Y,6454.64,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,90.04
4787,44528,09/20/1995,2,36.0,PALM COAST,FL,32137.0,8842.0,,P,,0.0,,,,,,0,,,,N,0.0,I,2003.0,,,,Y,A,37512.0,N,,Y,441.54,0,,Y,12.5,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,,,90.58
4871,24053,02/01/1979,1,66.0,NAPLES,FL,34102.0,4754.0,0.0,1,O,15.0,S,N,,,,1,F,1.0,17500.0,S,30.0,F,1978.0,B,R,1.0,,B,494827.0,N,,N,,1,762.82,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,97.16
