,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
7839,15808,10/04/2005,3,32.0,MINNEAPOLIS,MN,55401.0,4106.0,0.0,N,O,2.0,B,N,,,,1,M,1.0,87500.0,S,290.0,Q,1913.0,B,R,1.0,,B,161708.0,N,,Y,-18839.94,0,,Y,4799.96,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,N,,Y,,611.93
7848,18763,08/16/2006,1,26.0,MOORHEAD,MN,56560.0,2132.0,0.0,P,R,0.0,S,N,,,,1,F,1.0,17500.0,P,20.0,F,,,,1.0,,,8207.0,N,,Y,758.87,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,614.99
7853,40614,06/01/1985,2,57.0,EAGAN,MN,55121.0,1712.0,0.0,1,O,15.0,M,N,,,Y,1,M,2.0,87500.0,S,60.0,H,1973.0,,,2.0,,A,84129.0,N,,Y,6059.06,0,,N,,N,0.0,N,0.0,Y,27058.9,,0.0,,0.0,N,,Y,Y,,Y,,Y,616.08
7860,4089,04/01/1986,3,47.0,SAINT PAUL,MN,55109.0,2851.0,2.0,1,O,15.0,M,Y,Y,Y,,3,M,2.0,84999.96,G,460.0,L,1989.0,B,R,,,A,95741.0,N,,Y,1281.19,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,3455.29,N,,,,,N,Y,Y,619.35
7866,29369,08/13/2004,1,60.0,BLAINE,MN,55449.0,4893.0,0.0,8,O,2.0,M,N,,,,1,M,2.0,62500.0,N,100.0,H,2004.0,B,R,1.0,,A,65558.0,N,,N,,0,,N,,Y,39732.65,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,621.61
7867,6920,04/17/2001,5,36.0,SAINT PAUL,MN,55103.0,1007.0,1.0,N,R,0.0,M,Y,Y,,,3,U,2.0,43999.92,R,0.0,F,,,,,,,92454.0,N,,Y,2853.06,1,15474.78,Y,29.86,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,N,N,,Y,Y,622.08
7915,3377,05/25/1988,5,47.0,NEW PRAGUE,MN,56071.0,8983.0,1.0,P,O,2.0,M,Y,,Y,,1,M,2.0,132499.92,N,340.0,P,2000.0,B,R,2.0,,A,981712.0,N,,Y,24193.88,1,6015.81,Y,453.21,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,641.4
7919,3141,05/01/1983,3,53.0,SOUTH ST PAUL,MN,55075.0,1316.0,3.0,O,O,15.0,M,Y,,Y,,1,M,2.0,62500.0,N,460.0,M,1992.0,B,R,,,A,18424.0,N,,Y,899.55,1,3528.37,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,642.89
7925,25112,08/28/2000,1,42.0,SHAKOPEE,MN,55379.0,2128.0,1.0,1,O,5.0,M,Y,,Y,Y,1,M,2.0,62500.0,N,370.0,K,1977.0,B,R,3.0,Y,A,3335.0,N,,N,,1,365.98,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,,,Y,Y,,644.51
7926,42833,09/25/2001,1,46.0,CARLTON,MN,55718.0,9111.0,1.0,1,O,15.0,M,Y,,Y,,1,M,2.0,35000.0,J,150.0,E,,B,R,2.0,,,37.0,N,,N,,0,,N,,Y,48290.43,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,644.59
7927,4389,06/08/1992,1,33.0,ALEXANDRIA,MN,56308.0,5324.0,,P,,0.0,,,,,,0,,,19200.0,N,0.0,,,,,,,,34241.0,N,,N,,0,,N,,Y,46009.33,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,644.65
7942,10457,09/25/2003,3,32.0,DETROIT LAKES,MN,56501.0,3903.0,0.0,P,O,9.0,B,N,,,,1,M,1.0,15000.0,N,100.0,S,,,,1.0,,,24907.0,N,,Y,21.36,1,3159.05,N,,N,0.0,Y,11747.46,N,0.0,,0.0,,0.0,N,,,,,,,,651.45
7947,2980,10/16/1987,2,40.0,COTTAGE GROVE,MN,55016.0,5210.0,4.0,5,O,15.0,M,Y,Y,Y,,1,M,2.0,62500.0,S,240.0,I,1986.0,B,R,2.0,,A,73231.0,N,,Y,1760.8,0,,Y,12048.01,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,652.27
7952,28464,03/04/2004,1,52.0,MINNETRISTA,MN,55364.0,9663.0,0.0,O,O,10.0,M,N,,,Y,1,M,2.0,125000.0,N,400.0,I,1996.0,B,R,2.0,,A,360955.0,N,,N,,1,7709.92,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,Y,656.3
7959,30453,03/25/1998,1,,ALPHA,MN,56111.0,3204.0,0.0,8,O,12.0,M,N,,,,1,M,2.0,25000.0,U,170.0,,,B,R,1.0,,,8396.0,N,,N,,0,,N,,Y,24976.41,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,659.87
7961,1046,11/28/1990,3,52.0,ANOKA,MN,55303.0,2837.0,1.0,5,O,15.0,M,Y,,Y,,1,M,2.0,79999.92,U,180.0,H,1952.0,B,R,2.0,,A,18668.0,N,,Y,1574.6,0,0.0,N,,N,0.0,Y,20583.98,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,,Y,660.52
7962,662,05/01/1978,5,89.0,AUSTIN,MN,55912.0,7310.0,0.0,P,O,15.0,M,N,,,,1,M,2.0,15012.0,S,0.0,,,B,R,,,,78787.0,N,,Y,4284.79,1,21.0,N,,N,0.0,Y,44984.35,N,0.0,,0.0,,0.0,N,,,,,,,Y,661.37
7972,1363,08/01/1983,3,54.0,FARMINGTON,MN,55024.0,8102.0,2.0,Z,O,15.0,M,Y,Y,,Y,1,M,3.0,126999.96,N,250.0,H,1976.0,B,R,2.0,,A,1175.0,N,,N,,1,3155.95,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,,,,Y,Y,666.84
7973,4775,04/28/1994,1,42.0,MINNEAPOLIS,MN,55417.0,1017.0,2.0,2,O,13.0,M,Y,Y,,,2,M,2.0,125000.0,G,120.0,L,1923.0,B,R,2.0,,A,38383.0,N,,N,,1,1590.25,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,667.02
