,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
4618,34004,04/13/2005,1,38.0,BAY CITY,MI,48706.0,3749.0,0.0,P,O,2.0,S,N,,,,1,M,1.0,45000.0,S,260.0,C,,,,,,B,12307.0,N,,N,,0,,N,,Y,64234.63,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,75.61
4642,23462,10/28/1997,1,62.0,GRANDVILLE,MI,49418.0,1922.0,1.0,1,O,15.0,M,Y,,Y,,3,M,2.0,40000.92,N,160.0,I,,B,R,2.0,,E,26437.0,N,,N,,1,1890.04,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,77.96
4746,24854,12/31/1997,1,54.0,STERLING HTS,MI,48310.0,1923.0,0.0,4,O,3.0,M,N,,,,1,M,2.0,25000.0,U,680.0,E,1977.0,B,R,2.0,,A,8044.0,N,,N,,1,158.56,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,86.95
4809,2794,10/18/1995,1,46.0,BIRMINGHAM,MI,48009.0,1272.0,3.0,2,O,6.0,M,Y,,Y,,3,M,2.0,125000.0,I,550.0,S,1928.0,B,R,2.0,,A,335724.0,N,,N,,1,6596.23,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,92.14
4840,32812,10/12/2006,1,,BARAGA,MI,49908.0,9142.0,,P,,0.0,,,,,,0,,,,U,0.0,,,,,,,,6422.0,N,,N,,1,50.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,94.91
4876,24484,08/09/1999,1,56.0,CANTON,MI,48187.0,5069.0,0.0,Z,O,15.0,M,N,,,,3,M,2.0,45000.0,N,290.0,H,,B,R,2.0,,E,36117.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,97.78
4881,26797,10/15/2002,1,40.0,GROSSE POINTE,MI,48230.0,1411.0,1.0,O,O,6.0,M,Y,,Y,,3,M,2.0,125000.0,D,620.0,L,,,R,3.0,,E,200381.0,N,,N,,1,1816.66,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,98.12
4884,32916,11/01/2006,1,,TROY,MI,48085.0,3924.0,1.0,O,O,1.0,M,Y,,Y,,1,M,2.0,62500.0,H,350.0,K,1973.0,B,R,1.0,Y,A,46520.0,N,,N,,1,153.93,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,98.28
4929,3406,11/08/1994,1,62.0,CLARKSTON,MI,48346.0,2944.0,0.0,2,O,15.0,S,N,,,,3,F,1.0,51996.0,N,90.0,G,,B,R,,,A,156072.0,N,,N,,1,1604.27,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,101.83
4930,24700,02/28/2000,1,74.0,YPSILANTI,MI,48198.0,6407.0,1.0,O,O,15.0,M,Y,,Y,,1,M,2.0,87500.0,N,140.0,G,,B,R,2.0,,A,33418.0,N,,N,,1,47.82,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,101.85
4932,23464,10/28/1997,1,56.0,NORTHVILLE,MI,48168.0,2017.0,0.0,1,O,7.0,M,N,,,,1,M,2.0,66999.96,N,490.0,J,,B,R,2.0,,E,89213.0,N,,N,,1,558.21,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,101.94
