,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
3604,43997,02/04/1994,1,82.0,SHERWOOD,AR,72120.0,5219.0,0.0,8,O,15.0,M,N,,,,1,M,2.0,35000.0,N,0.0,E,1974.0,,R,2.0,,A,67321.0,N,,Y,0.6,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,18.4
3706,43978,03/26/1990,2,50.0,N LITTLE ROCK,AR,72120.0,9313.0,0.0,4,O,6.0,S,N,,,,1,M,2.0,42558.0,N,0.0,D,1980.0,,,,,A,35440.0,N,,Y,2017.79,1,2056.07,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,22.84
3924,34362,01/03/1956,1,81.0,SHERIDAN,AR,72150.0,7060.0,0.0,7,O,10.0,S,N,,,,1,F,1.0,15000.0,N,0.0,B,,B,R,2.0,,,896.0,N,,Y,3972.9,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,32.65
4019,38884,06/30/1993,1,75.0,HOT SPRINGS,AR,71901.0,9612.0,0.0,O,O,10.0,M,N,,,,1,M,2.0,125000.0,N,0.0,D,,B,R,1.0,,,81284.0,N,,Y,4162.34,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,37.66
4044,38115,07/20/1994,1,54.0,MAUMELLE,AR,72113.0,5853.0,0.0,7,O,13.0,M,N,,,,1,M,3.0,62500.0,N,0.0,K,1998.0,B,R,2.0,,A,285970.0,N,,Y,6110.2,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,39.03
4084,21280,04/11/2007,1,43.0,CAVE CITY,AR,72521.0,9409.0,1.0,Z,O,15.0,M,Y,,Y,,1,M,2.0,62500.0,N,0.0,C,,B,R,,Y,,1.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,16106.38,N,,,,,,,,40.82
4230,44349,04/30/1999,1,35.0,CAMDEN,AR,71701.0,2511.0,1.0,1,O,4.0,M,Y,Y,,,3,M,2.0,35000.0,N,0.0,,,B,R,,Y,,8999.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,3164.76,Y,0.0,,,,,,,49.76
4284,26519,09/05/2002,1,50.0,FORT SMITH,AR,72918.0,893.0,0.0,,R,4.0,S,N,,,,1,M,2.0,35000.0,N,0.0,,,B,R,,,,0.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,52.41
4437,36616,01/19/1993,3,43.0,HOT SPRINGS,AR,71901.0,7273.0,2.0,1,O,10.0,M,Y,,Y,Y,3,M,2.0,87500.0,O,0.0,E,,B,R,,,,78578.0,N,,Y,164.44,0,,Y,1890.76,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,64.37
4458,8518,10/23/2002,1,47.0,CLARKSVILLE,AR,72830.0,6385.0,1.0,O,R,10.0,S,Y,,Y,Y,1,F,4.0,25000.0,S,0.0,,,B,R,,,,0.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,1418.15,N,,,,,,,,65.16
4464,19874,12/07/2006,1,73.0,LITTLE ROCK,AR,72202.0,1428.0,0.0,N,O,15.0,M,N,,,,3,F,2.0,62500.0,G,0.0,M,1992.0,B,R,,,A,791869.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,8108.91,N,,,,,,,,65.41
4465,38096,12/12/1983,2,50.0,SHERWOOD,AR,72120.0,3878.0,0.0,1,O,10.0,M,N,,,,2,M,4.0,87500.0,F,0.0,G,1996.0,B,R,2.0,,A,2914.0,N,,Y,4959.36,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,26627.11,N,,,,,,Y,,65.43
4466,41873,03/09/1978,1,64.0,N LITTLE ROCK,AR,72117.0,91.0,0.0,1,O,15.0,M,N,,,,1,M,4.0,45000.0,N,0.0,A,1930.0,B,R,1.0,,A,11048.0,N,,N,,0,11244.81,N,,Y,2861.91,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,65.44
4469,10284,08/29/2003,1,79.0,EL DORADO,AR,71730.0,5326.0,0.0,Z,O,15.0,S,N,,,,1,F,1.0,25000.0,N,0.0,,,B,R,,,,134.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,5969.99,N,,,,,,,,65.51
4636,20151,01/04/2007,1,57.0,RUDY,AR,72952.0,9729.0,0.0,P,O,3.0,A,N,,,,1,M,2.0,15000.0,M,0.0,,,,,,,,1362.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,6982.64,N,,,,,,,,77.55
4637,43994,05/22/1978,2,49.0,ALMA,AR,72921.0,7541.0,1.0,8,O,13.0,M,Y,,Y,,1,M,3.0,33480.0,N,0.0,,,B,R,2.0,,,15393.0,N,,Y,894.37,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,Y,,Y,77.58
4783,20719,02/23/2007,1,47.0,BENTONVILLE,AR,72712.0,8510.0,0.0,O,R,8.0,B,N,,,,1,F,2.0,125000.0,N,0.0,,,,,,,,206237.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,18660.89,N,,,,,,,,90.22
4833,41894,06/11/1991,5,83.0,N LITTLE ROCK,AR,72120.0,5800.0,0.0,O,O,15.0,M,N,,,,3,F,2.0,87500.0,N,0.0,K,1992.0,B,R,,,A,212525.0,Y,600.0,Y,8294.72,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,Y,,,Y,94.34
4857,10351,09/08/2003,1,59.0,ALEXANDER,AR,72002.0,9497.0,0.0,1,O,10.0,M,N,,,,1,M,2.0,125000.0,S,0.0,E,1984.0,B,R,1.0,,A,43842.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,4466.44,N,,,,,,,,95.99
4863,17705,05/15/2006,1,20.0,MABELVALE,AR,72103.0,3302.0,,P,,0.0,,,,,,0,,,,H,0.0,C,1979.0,,,,,A,362.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,96.57
4939,39727,03/19/1997,2,86.0,N LITTLE ROCK,AR,72116.0,6944.0,0.0,O,R,4.0,S,N,,,,3,F,1.0,62500.0,S,0.0,F,1972.0,,,,,A,56838.0,Y,78047.77,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,102.19
4957,43985,04/21/1997,5,42.0,SOLGOHACHIA,AR,72156.0,81.0,1.0,,O,11.0,M,Y,,Y,,1,M,3.0,12000.0,N,0.0,,,,,1.0,,,6948.0,N,,Y,3708.37,0,,Y,399.05,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,Y,Y,Y,103.44
