,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
751,34795,12/28/1999,1,52.0,MAYFIELD,KY,42066.0,8243.0,0.0,1,O,8.0,M,N,,,,2,F,2.0,87500.0,Z,260.0,D,,B,R,2.0,,,299047.0,N,,Y,1552.57,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-62.36
772,44557,09/25/1992,2,43.0,MURRAY,KY,42071.0,9086.0,1.0,1,O,4.0,M,Y,,Y,,3,M,2.0,125000.0,N,120.0,G,,B,R,1.0,,,271101.0,N,,Y,137.49,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-60.85
776,11763,05/14/2004,2,51.0,EARLINGTON,KY,42410.0,0.0,,,,0.0,,,,,,0,,,,,0.0,,,,,,,,,N,,Y,123.43,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-60.54
778,40181,03/08/2002,1,25.0,LOUISVILLE,KY,40291.0,2355.0,,P,,0.0,,,,,,0,,,,S,0.0,,,,,,,,55239.0,N,,Y,845.86,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-60.41
841,43002,02/15/2002,1,43.0,SHELBIANA,KY,41562.0,8168.0,0.0,P,O,10.0,M,N,,,,1,F,2.0,15600.0,O,60.0,,,B,R,2.0,,,73.0,N,,Y,355.89,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,,Y,Y,-56.8
912,8759,12/31/2002,2,41.0,ELIZABETHTOWN,KY,42701.0,5414.0,1.0,O,R,6.0,M,Y,,Y,,1,M,2.0,125000.0,N,190.0,E,,B,R,1.0,,,364.0,N,,Y,1735.2,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,Y,,,Y,,-53.02
956,17225,03/22/2006,2,27.0,LOUISVILLE,KY,40220.0,7129.0,0.0,O,R,4.0,B,N,,,,1,M,1.0,15000.0,N,0.0,,,,,,,,1170.0,N,,Y,376.1,0,,Y,28.05,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-51.31
965,42999,03/18/1996,1,48.0,RUSSELLVILLE,KY,42276.0,1407.0,1.0,P,O,9.0,M,Y,,Y,,1,M,2.0,77412.0,F,210.0,,,B,R,2.0,,,174721.0,N,,Y,12556.26,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-51.08
979,35584,05/10/1993,1,69.0,LOUISVILLE,KY,40203.0,1172.0,,P,,0.0,,,,,,0,,,,N,0.0,C,,,,,,,50.0,N,,Y,264.0,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-50.34
1051,13581,01/26/2005,2,62.0,PRESTONSBURG,KY,41653.0,9149.0,1.0,O,O,6.0,M,Y,,Y,,1,M,2.0,35000.0,N,240.0,,,,,2.0,,,15669.0,Y,7016.72,Y,2885.19,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-47.08
