,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
6474,33915,03/02/2007,1,62.0,BROKEN ARROW,OK,74011.0,6632.0,,O,,0.0,,,,,,0,,,,N,0.0,E,1979.0,,,,,A,32110.0,N,,N,,0,,N,,Y,136815.17,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,281.4
6497,18612,08/02/2006,1,40.0,SAND SPRINGS,OK,74063.0,3223.0,1.0,P,R,4.0,A,Y,,Y,,1,M,2.0,17500.0,N,0.0,C,1947.0,,,,,A,22490.0,N,,Y,138.83,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,N,N,284.81
6956,28434,08/12/2002,1,50.0,EDMOND,OK,73013.0,6939.0,2.0,1,O,4.0,M,Y,,Y,,3,M,2.0,62500.0,N,0.0,G,1982.0,B,R,,,A,66464.0,N,,N,,0,,N,,Y,26525.47,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,370.36
6999,17845,05/26/2006,1,52.0,DURANT,OK,74701.0,2377.0,1.0,1,O,15.0,M,Y,,Y,Y,2,M,3.0,62500.0,N,0.0,D,,B,R,2.0,,,86139.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,10872.38,N,,,,,,,,378.06
7074,15643,09/15/2005,1,38.0,MOORE,OK,73160.0,1119.0,1.0,O,O,9.0,A,Y,,Y,Y,1,M,3.0,62500.0,N,0.0,C,1976.0,,,2.0,,E,2400.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,20531.91,N,,,,,,Y,,393.17
7078,18811,08/21/2006,1,61.0,MIDWEST CITY,OK,73130.0,7016.0,1.0,O,O,15.0,M,Y,Y,,,1,M,2.0,125000.0,N,0.0,E,1986.0,B,R,,,A,423.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,24488.1,N,,,,,,,,394.58
7224,16809,02/03/2006,1,27.0,ALTUS,OK,73521.0,5642.0,0.0,P,R,7.0,M,N,,,,1,M,1.0,15000.0,N,0.0,,,,,,,,16821.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,22724.55,N,,,,,,,,426.74
7536,31269,10/06/2005,1,,MUSKOGEE,OK,74403.0,3318.0,,,,,,,,,,0,,,,,,,,,,,,,2612.0,N,,N,,0,,N,,Y,38758.45,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,511.22
7622,14429,05/13/2005,1,31.0,CASHION,OK,73016.0,9717.0,0.0,O,O,8.0,B,N,,,,1,M,1.0,17500.0,N,0.0,,,B,R,2.0,,,16706.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,31750.38,N,,,,,,,,537.11
7649,29042,08/09/1999,1,68.0,LAWTON,OK,73505.0,3608.0,1.0,P,O,7.0,A,Y,Y,,,1,M,2.0,25000.0,N,0.0,C,1962.0,B,R,2.0,,A,27787.0,N,,N,,0,,N,,Y,51915.21,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,544.63
7693,29160,02/12/1999,1,38.0,ARDMORE,OK,73401.0,4229.0,3.0,5,O,8.0,M,Y,,Y,Y,1,M,2.0,45000.0,S,0.0,,,B,R,2.0,,,31133.0,N,,N,,0,,N,,Y,39910.46,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,559.48
8016,29299,06/28/2004,1,26.0,MUSKOGEE,OK,74403.0,4510.0,1.0,P,O,2.0,M,Y,Y,,,1,M,2.0,35000.0,S,0.0,,,B,R,2.0,,,18171.0,N,,N,,0,,N,,Y,79925.91,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,688.1
8215,28425,09/13/2002,1,68.0,BETHANY,OK,73008.0,4408.0,0.0,1,O,11.0,M,N,,,,1,M,2.0,25000.0,S,0.0,D,1965.0,B,R,2.0,,A,1207.0,N,,N,,0,,N,,Y,56482.66,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,789.43
8626,33251,12/15/2006,1,52.0,MOORE,OK,73160.0,0.0,0.0,,R,1.0,B,N,,,,1,F,1.0,25000.0,N,0.0,,,,,,,,,N,,N,,0,,N,,Y,160602.37,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1052.81
9051,36448,06/14/2002,1,40.0,CLAREMORE,OK,74019.0,3359.0,1.0,O,O,5.0,A,Y,,Y,,1,M,2.0,112500.0,J,0.0,E,1966.0,B,R,,,A,94377.0,N,,N,,0,,N,,Y,105538.53,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1481.41
9140,29152,04/15/1998,1,46.0,MOORE,OK,73160.0,2708.0,1.0,P,O,8.0,M,Y,,Y,,1,F,3.0,25000.0,N,0.0,C,1964.0,B,R,,,E,366.0,N,,N,,0,,N,,Y,40157.79,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1596.55
9245,28899,11/08/2002,1,40.0,OKLAHOMA CITY,OK,73135.0,2321.0,1.0,P,O,4.0,B,Y,,Y,,1,M,1.0,45000.0,S,0.0,C,,,,,,,4603.0,N,,N,,0,,N,,Y,63777.56,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1783.15
9355,31999,04/14/2006,1,26.0,OKLAHOMA CITY,OK,73118.0,5406.0,0.0,2,O,0.0,B,N,,,,1,M,3.0,35000.0,N,0.0,D,1927.0,B,R,,,A,1732.0,N,,N,,0,,N,,Y,79149.07,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1967.58
9375,28430,10/03/2003,1,34.0,JENKS,OK,74037.0,4202.0,1.0,1,O,3.0,M,Y,Y,,,1,M,2.0,62500.0,H,0.0,G,2003.0,B,R,,,A,3103.0,N,,N,,0,,N,,Y,142806.3,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1994.14
9397,30233,03/15/2005,1,26.0,BROKEN ARROW,OK,74012.0,5002.0,0.0,P,O,1.0,S,N,,,,1,F,1.0,25000.0,H,0.0,D,1976.0,,,,,A,53575.0,N,,N,,0,,N,,Y,75509.19,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2060.09
9417,17932,05/24/2004,1,30.0,EDMOND,OK,73003.0,6045.0,1.0,O,O,2.0,M,Y,,Y,,1,M,2.0,87500.0,N,0.0,D,1975.0,,,,,A,4244.0,N,,N,,0,,N,,Y,0.0,N,0.0,N,0.0,,0.0,Y,18902.9,N,,,,,,,,2100.89
9664,30060,01/31/2005,1,58.0,COLLINSVILLE,OK,74021.0,5320.0,0.0,1,O,2.0,M,N,,,,3,M,3.0,125000.0,G,0.0,K,,B,R,,,,49511.0,N,,N,,0,,N,,Y,205965.54,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2845.13
