,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
648,12482,08/23/2004,1,33.0,BELLEVILLE,IL,62226.0,4603.0,3.0,P,O,2.0,M,Y,Y,,,1,M,2.0,36000.0,I,0.0,B,,B,R,,,A,12660.0,N,,Y,1328.94,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,Y,Y,Y,Y,-70.95
654,19264,10/02/2006,1,25.0,EAST ALTON,IL,62024.0,1227.0,0.0,P,R,0.0,S,N,,,,1,M,1.0,15000.0,S,0.0,B,,,,,,A,487.0,N,,Y,3790.65,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-70.45
674,17218,03/22/2006,4,75.0,CARLYLE,IL,62231.0,4131.0,0.0,P,O,4.0,B,N,,,,1,F,1.0,45000.0,N,0.0,,,,,,,,12736.0,Y,1057.11,Y,1082.77,0,,Y,2529.95,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,Y,,,,Y,-68.73
738,16392,12/12/2005,3,34.0,BELLEVILLE,IL,62223.0,1603.0,0.0,O,O,5.0,S,N,,,,1,M,1.0,112500.0,S,0.0,G,,B,R,,,A,327419.0,N,,Y,3373.57,0,,Y,102.43,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-63.41
748,8985,02/10/2003,2,32.0,MCHENRY,IL,60050.0,7740.0,0.0,P,R,2.0,B,N,,,,1,F,1.0,25999.92,I,0.0,H,,,,,,A,2770.0,N,,Y,301.33,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,,Y,-62.75
752,35301,04/25/1994,3,26.0,CHICAGO,IL,60640.0,5904.0,1.0,1,O,1.0,M,Y,Y,,,2,F,4.0,125000.0,N,0.0,,,B,R,,,,107038.0,N,,Y,1934.75,0,,Y,1561.59,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,Y,Y,-62.21
758,39205,03/15/1994,1,38.0,MARION,IL,62959.0,2957.0,0.0,P,R,8.0,M,N,,,,1,M,2.0,15000.0,U,0.0,,,,,,,,365.0,N,,Y,757.66,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,Y,-61.8
791,14395,05/13/2005,3,47.0,GLENVIEW,IL,60025.0,4279.0,0.0,O,O,12.0,M,N,,,,1,F,2.0,125000.0,N,0.0,O,,B,R,,,B,515033.0,N,,Y,417.18,0,0.0,Y,75.01,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-59.61
799,44346,05/01/1995,2,50.0,CHICAGO,IL,60639.0,1412.0,0.0,Q,O,15.0,B,N,,,,1,M,1.0,45000.0,N,0.0,H,1927.0,B,R,,,D,32930.0,N,,Y,144.83,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-59.36
814,38451,01/30/2001,1,38.0,DOLTON,IL,60419.0,2653.0,1.0,O,O,3.0,S,Y,,Y,,1,F,1.0,62500.0,Z,0.0,E,1950.0,,,,,A,14760.0,N,,Y,223.11,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,,-58.64
816,9572,05/20/2003,2,37.0,EVANSTON,IL,60202.0,1770.0,0.0,N,R,2.0,B,N,,,,1,F,1.0,30000.0,I,0.0,,,B,R,,,,42168.0,N,,Y,790.93,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,Y,Y,Y,Y,-58.52
827,9001,02/11/2003,1,22.0,SWANSEA,IL,62226.0,4233.0,,P,,0.0,,,,,,0,,,,N,0.0,,,,,,,,4976.0,N,,Y,0.59,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-57.57
856,18410,07/14/2006,1,28.0,METROPOLIS,IL,62960.0,1351.0,0.0,F,O,8.0,S,N,,,,2,F,1.0,45000.0,N,0.0,D,,B,R,1.0,,,131.0,N,,Y,1477.0,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-55.45
859,14906,07/07/2005,1,52.0,NEW BERLIN,IL,62670.0,6543.0,1.0,1,O,1.0,M,Y,,Y,Y,1,M,2.0,112500.0,G,0.0,,,B,R,,,,5495.0,N,,Y,685.51,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-55.22
885,42769,09/14/2000,1,38.0,OAK LAWN,IL,60453.0,1049.0,3.0,7,O,7.0,M,Y,,Y,,1,F,2.0,15000.0,R,0.0,I,1957.0,,,,,A,35349.0,N,,Y,0.32,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-54.09
891,17971,06/08/2006,1,32.0,CHICAGO,IL,60644.0,1462.0,,O,,0.0,,,,,,0,,,,Z,0.0,E,,,,,,,12497.0,N,,Y,5.0,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-53.84
960,42218,01/01/1988,9,81.0,GALENA,IL,61036.0,9315.0,1.0,P,O,15.0,M,Y,,Y,,1,M,4.0,45000.0,G,0.0,,,B,R,,,,147398.0,Y,16520.08,Y,1776.69,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-51.15
967,15460,08/29/2005,3,42.0,ROCKFORD,IL,61109.0,6046.0,1.0,P,O,2.0,M,Y,,Y,,1,M,2.0,87500.0,I,0.0,,,,,,,,1729.0,N,,Y,2029.88,0,,Y,7002.61,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-50.99
1038,35408,08/18/1997,3,37.0,BERWYN,IL,60402.0,4024.0,1.0,P,O,4.0,M,Y,Y,,,1,M,2.0,87500.0,H,0.0,L,1940.0,B,R,,,A,19396.0,N,,Y,2769.22,1,0.0,Y,508.69,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,,Y,-47.64
1062,41456,07/18/1994,1,83.0,DOWNERS GROVE,IL,60515.0,4144.0,0.0,Q,O,3.0,B,N,,,,1,F,1.0,15000.0,U,0.0,F,,B,R,,,A,128274.0,N,,Y,196.51,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-46.61
1070,36102,04/16/1999,1,33.0,HIGHLAND,IL,62249.0,2420.0,1.0,5,O,0.0,S,Y,Y,,,1,M,2.0,112500.0,N,0.0,G,,B,R,,,A,134439.0,N,,Y,534.05,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-46.26
1073,14744,06/21/2005,2,62.0,CRETE,IL,60417.0,9797.0,1.0,8,O,8.0,M,Y,,Y,Y,1,M,2.0,62500.0,U,0.0,I,,B,R,2.0,Y,A,72700.0,N,,Y,396.1,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-46.09
1094,16756,01/30/2006,2,21.0,OSWEGO,IL,60543.0,8634.0,1.0,5,O,7.0,M,Y,,Y,Y,1,M,2.0,112500.0,N,0.0,H,,B,R,,,A,36906.0,N,,Y,735.67,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-44.56
1109,40076,11/13/1990,2,77.0,FOX LAKE,IL,60020.0,1005.0,0.0,P,O,7.0,B,N,,,,1,M,1.0,15000.0,N,0.0,F,,,,,,B,32908.0,N,,Y,1711.1,1,292.53,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-43.61
1115,14205,04/18/2005,1,28.0,FRANKLIN PARK,IL,60131.0,2449.0,,P,,0.0,,,,,,0,,,,H,0.0,,,,,,,,1786.0,N,,Y,300.0,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-43.15
1128,17488,04/19/2006,2,21.0,CHICAGO,IL,60647.0,3765.0,1.0,O,R,0.0,S,Y,,Y,Y,1,F,1.0,15000.0,U,0.0,,,,,,,,7233.0,N,,Y,25.28,1,98.28,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-42.56
1135,36205,07/03/1980,2,49.0,ELMHURST,IL,60126.0,4224.0,0.0,2,O,10.0,M,N,,,,2,M,2.0,87500.0,U,0.0,P,,B,R,,,A,96879.0,N,,Y,461.15,0,,Y,1553.56,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-42.21
1171,21439,04/26/2007,1,54.0,MIDLOTHIAN,IL,60445.0,2425.0,0.0,2,O,6.0,M,N,,,,1,M,3.0,17500.0,S,0.0,N,1908.0,B,R,2.0,,A,308714.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,30151.38,N,,,,,,,,-39.95
1199,19178,09/25/2006,1,19.0,EVANSTON,IL,60201.0,3810.0,,P,,0.0,,,,,,0,,,,,0.0,,,,,,,,37978.0,N,,Y,933.5,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,,N,-38.89
1206,9369,04/14/2003,2,55.0,CAROL STREAM,IL,60188.0,9083.0,2.0,3,O,7.0,M,Y,,Y,,1,M,2.0,45000.0,S,0.0,J,,B,R,1.0,,A,32641.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,3570.0,N,,,,,N,,Y,-38.77
1212,38959,08/02/1996,2,6.0,GRANITE CITY,IL,62040.0,3043.0,0.0,1,O,15.0,M,N,,,Y,1,M,3.0,62500.0,N,0.0,C,,B,R,2.0,Y,A,282.0,N,,Y,237.63,0,,Y,197.04,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,Y,-38.56
1275,12172,07/13/2004,1,21.0,NORTHBROOK,IL,60062.0,2613.0,0.0,5,O,15.0,M,N,,,,1,M,4.0,62500.0,G,0.0,O,1977.0,B,R,1.0,,B,393982.0,N,,Y,2887.35,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-35.9
1277,6896,04/06/2001,1,48.0,ROCKFORD,IL,61104.0,2975.0,0.0,P,R,3.0,B,N,,,,1,M,1.0,9000.0,Z,0.0,,,,,,,,10.0,N,,Y,2.0,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-35.84
1320,18611,08/02/2006,1,19.0,BLOOMINGTON,IL,61704.0,4138.0,1.0,O,O,6.0,M,Y,,Y,,1,M,2.0,125000.0,S,0.0,,,B,R,,,,22736.0,N,,Y,633.29,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,,Y,-34.67
1359,43421,10/15/1966,2,39.0,GRANITE CITY,IL,62040.0,6826.0,2.0,P,O,15.0,A,Y,,Y,Y,1,M,2.0,35000.0,S,0.0,D,,,,2.0,,A,412.0,N,,Y,2181.1,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,4925.23,N,,,,,N,,Y,-33.32
