ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
45261,10/06/1997,2,61,FOLSOM,CA,95630,2917,0,2,O,15,M,N,,,,1,M,2,87500,U,0,G,1959,B,R,,Y,A,4868,N,,Y,2360.56,0,,Y,3006.8,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,NA,Y,Y,106.89
36658,08/02/1984,2,49,SAINT PETERS,MO,63376,4070,1,1,O,12,M,Y,Y,,,3,M,2,87500,S,260,F,1988,B,R,3,,A,36151,N,,N,,0,,Y,7500.8,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,106.98
16580,01/05/2006,2,20,STANTON,CA,90680,3206,1,P,O,1,M,Y,,Y,,1,M,2,15000,H,0,Q,1952,,R,,,A,10688,N,,Y,1247.82,1,0,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,N,Y,Y,Y,107.17
19957,12/15/2006,1,33,YONCALLA,OR,97499,9627,3,7,R,5,M,Y,Y,Y,,1,F,2,45000,N,30,,,B,R,1,,,2243,N,,Y,122.6,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,Y,Y,107.21
45468,08/20/1985,2,60,SACRAMENTO,CA,95821,3124,0,3,R,4,M,N,,,,1,M,2,112500,N,0,H,,,,,,,6500,N,,Y,32.04,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,107.44
32313,07/18/2006,1,22,FLORENCE,KY,41042,8997,1,1,O,10,S,Y,,Y,Y,3,M,3,125000,P,510,F,,B,R,3,,,613,N,,N,,1,4170.05,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,107.54
10425,09/25/2003,2,24,PIQUA,OH,45356,9792,0,P,R,1,M,N,,,,1,M,2,20640,G,80,,,,,1,,,266,N,,Y,649.01,1,796.75,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,107.62
21026,03/22/2007,1,64,MATTHEWS,NC,28104,0000,1,O,O,15,M,Y,,Y,,1,M,2,125000,N,0,M,1989,B,R,,,A,,N,,N,,0,,N,,N,0,N,0,N,0,Y,15791.22,,0,N,,NA,NA,NA,NA,NA,NA,107.74
24039,10/28/1992,1,50,HOWARD CITY,MI,49329,9607,1,5,O,15,M,Y,,Y,Y,1,M,3,87500,S,210,C,,B,R,2,,,28161,N,,N,,1,644.65,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,107.75
12512,06/11/2001,3,32,LAS VEGAS,NV,89129,7609,0,O,O,2,S,N,,,,2,M,1,62500,N,0,N,1996,B,R,,Y,A,24844,N,,Y,4599.14,0,,Y,11747.9,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,N,Y,N,107.78
10063,08/01/2003,2,47,GALENA,KS,66739,5221,1,P,O,9,M,Y,,Y,Y,1,M,3,66999.96,N,0,A,,B,R,2,Y,,110,N,,Y,217.94,1,6659.75,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,108.09
1200,05/30/1985,3,45,EVERGREEN,CO,80439,6232,3,O,O,6,M,Y,Y,Y,,1,M,2,125000,N,680,O,1987,B,R,,,A,46817,N,,Y,7385.6,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,108.18
150,08/15/1978,1,,COLORADO SPGS,CO,80904,2408,,,,0,,,,,,0,,,,,0,,,,,,,,4340,N,,N,,1,10077.74,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,108.32
45986,10/18/1985,3,50,MARYSVILLE,WA,98271,8718,1,P,O,7,S,Y,,Y,Y,1,F,3,80760,U,0,K,1978,,R,2,,A,76052,N,,Y,424.06,0,,Y,43,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,108.37
15755,09/28/2005,1,36,RUSSIA,OH,45363,9731,2,3,O,1,M,Y,Y,,,1,M,2,45000,N,70,E,,B,R,2,,,7615,N,,Y,506.02,0,,N,,N,0,N,0,N,0,,0,,0,N,,N,Y,NA,Y,Y,Y,108.46
41317,02/20/1985,2,66,ROCKY MOUNT,MO,65072,0872,0,,O,13,M,N,,,,1,M,2,15000,N,360,D,,,,1,,,6318,N,,Y,6679.47,1,0,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,108.5
17957,06/07/2006,1,49,SPRINGFIELD,MO,65803,1950,1,6,O,0,M,Y,,Y,,1,M,3,62500,N,210,B,1912,,,3,,A,242,N,,Y,774.31,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,N,Y,Y,108.98
1753,02/25/1988,3,52,ALEXANDRIA,MN,56308,7957,2,9,O,7,M,Y,Y,Y,,1,M,3,70005.96,U,240,E,,B,R,3,,,124787,N,,Y,4812.28,1,1577.89,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,Y,109.01
14525,06/01/2005,1,20,COLUMBIA,MO,65201,5104,0,1,O,4,M,N,,,,1,M,2,62500,N,190,,,B,R,2,,,1464,N,,N,,1,249.28,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,109.16
10543,10/01/2003,1,42,POWELL,OH,43065,7726,2,O,O,4,A,Y,Y,,,1,M,3,125000,N,590,M,1997,B,R,,,A,74914,N,,N,,0,,N,,N,0,N,0,N,0,,0,Y,11777.14,N,,NA,NA,NA,NA,NA,NA,109.34
5224,10/30/1996,3,37,SIOUX FALLS,SD,57105,7050,1,O,O,15,M,Y,,Y,,1,M,3,125000,N,280,E,,B,R,2,,,187288,N,,Y,1111.96,0,,Y,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,109.41
7482,01/29/2002,4,46,LARKSPUR,CO,80118,8101,0,1,O,8,M,N,,,,2,M,2,112500,S,470,P,1987,B,R,2,,A,166841,N,,Y,1008.75,0,,Y,105.12,N,0,N,0,N,0,Y,4381.63,,0,N,,NA,NA,NA,NA,Y,Y,109.63
12065,06/28/2004,2,33,SAINT LOUIS,MO,63108,1437,0,O,R,6,B,N,,,,1,U,1,15000,O,0,,,B,R,,,,10878,N,0,Y,0,0,,Y,-1.42,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,109.65
44600,06/21/1963,1,68,CINCINNATI,OH,45240,1821,0,O,O,15,M,N,,,,1,M,2,38934.96,Z,70,D,1969,B,R,1,,A,32098,N,,N,,0,,N,,N,0,N,0,Y,4538.57,,0,,0,N,,NA,NA,NA,NA,NA,NA,109.65
45940,10/01/1966,1,77,ORTING,WA,98360,8470,0,O,O,5,B,N,,,,1,M,1,34800,N,0,J,2001,,,,,A,7525,N,,Y,2.3,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,109.67
29763,10/28/2004,1,44,S SAN FRAN,CA,94080,2550,0,P,R,2,B,N,,,,1,F,1,62500,H,0,,,B,R,,,,127016,N,,N,,1,2168.33,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,109.77
3098,03/09/1977,1,80,GREELEY,CO,80634,7854,0,1,R,2,S,N,,,,2,M,1,17500,N,50,,,B,R,1,,,4854,N,,N,,1,0,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,109.91
22887,06/07/1991,1,49,PROSSER,WA,99350,8741,1,P,O,14,B,Y,,Y,,1,M,1,15036,H,0,E,,,,1,,,63701,N,,N,,1,222.94,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,109.94
34620,02/04/1998,1,61,LAKE ZURICH,IL,60047,2438,0,1,O,15,M,N,,,,1,F,2,62500,N,0,K,,B,R,1,,A,214182,N,,Y,1351.55,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,109.97
26117,04/25/1995,3,52,STRAFFORD,MO,65757,9409,0,1,O,2,M,N,,,,1,M,3,59999.88,S,220,E,2001,B,R,1,,A,1512,N,,Y,1545.12,0,,N,,N,0,Y,9464.8,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,110.04
27926,09/03/2003,1,,ALBANY,OR,97322,8131,,P,,0,,,,,,0,,,,B,0,,,,,,,,8904,N,,N,,1,2585.85,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,110.07
21856,06/01/2007,2,27,SPARKS,NV,89434,4073,0,P,R,0,B,N,,,,1,M,2,62500,H,0,M,1980,,,,,A,68730,N,,Y,7.52,0,,Y,0.02,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,NA,Y,Y,110.09
16645,01/17/2006,4,54,LAS VEGAS,NV,89121,2431,1,1,O,7,S,Y,Y,,,1,M,2,62500,S,310,E,1928,B,R,1,,A,2058,N,,Y,3833.43,1,192.67,Y,6156.28,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,NA,Y,110.18
6092,09/08/1999,1,54,MIDLAND,MI,48642,8846,2,O,O,15,A,Y,,Y,,1,M,2,125000,F,190,,,B,R,2,,,151225,N,,N,,1,3806.45,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,110.48
23329,02/01/1975,1,60,SPOKANE VLY,WA,99216,3007,0,3,O,9,M,N,,,,2,M,3,62500,U,0,H,1987,B,R,2,,A,3899,N,,Y,6324.59,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,110.65
32534,08/28/2006,1,46,HOLBROOK,MA,02343,1454,1,O,O,15,M,Y,,Y,Y,1,M,2,62500,N,0,Q,1900,B,R,2,,A,3189,N,,N,,1,448.68,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,110.7
42453,06/10/1996,1,43,HILLIARD,OH,43026,5701,0,2,O,11,M,N,,,,2,M,2,125000,N,170,H,1996,B,R,2,,A,88207,N,,Y,9216.79,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,NA,Y,Y,110.84
34472,03/12/1999,2,40,SAINT LOUIS,MO,63119,4853,0,O,R,0,B,N,,,,1,M,1,45000,G,220,A,,,,,,A,181641,N,,Y,7912.59,0,,Y,435.97,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,NA,Y,111.13
16432,12/16/2005,1,28,DEADWOOD,SD,57732,1511,1,6,R,8,M,Y,Y,,,1,F,3,15000,N,20,,,B,R,1,,,18803,N,,Y,242,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,N,Y,Y,111.35
12671,05/09/1995,3,27,SIKESTON,MO,63801,5120,1,P,O,3,M,Y,Y,,,1,M,2,15000,N,500,,,B,R,2,,,16263,N,,Y,4966.42,0,,Y,9665.23,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,111.46
16986,02/24/2006,1,43,SOSO,MS,39480,5043,0,P,R,8,M,N,,,,1,,2,25000,N,0,G,,,,,,A,0,N,,Y,1.84,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,111.7
39528,01/18/1992,3,65,WILLOUGHBY,OH,44094,9487,0,O,O,15,M,N,,,,1,M,2,125000,G,330,O,1980,B,R,2,,A,90763,Y,21451.2,N,,0,,Y,5159.64,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,111.79
20679,02/21/2007,1,60,BUFFALO GROVE,IL,60089,1942,,O,,0,,,,,,0,,,,G,0,M,1967,,,,,A,190803,N,,N,,0,,N,,N,0,N,0,N,0,,0,Y,18958.44,N,,NA,NA,NA,NA,NA,NA,111.83
43141,04/22/1981,2,54,COLUMBUS,OH,43207,8705,0,Z,O,8,S,N,,,,1,M,2,62500,G,220,D,,B,R,2,,,34224,N,,Y,3170.71,0,,Y,9438.98,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,111.92
23054,06/12/1990,2,42,CALDWELL,ID,83607,8902,4,P,O,4,M,Y,Y,Y,,1,M,2,125000,N,750,,,B,R,,,,5924,N,,Y,1446.05,0,,N,,N,0,N,0,N,0,,0,,0,N,,N,Y,NA,Y,NA,Y,112
46339,11/01/1974,1,82,BOTHELL,WA,98021,9026,0,O,O,15,A,N,,,,1,M,2,112500,S,0,Q,1958,B,R,,,A,130879,N,,Y,8059.77,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,N,NA,Y,112.16
10264,08/28/2003,1,35,ROGERS,OH,44455,9713,3,2,O,2,S,Y,Y,,,1,M,2,62500,S,220,E,2001,B,R,1,,A,560,N,,N,,0,,N,,N,0,N,0,N,0,,0,Y,8499.56,N,,NA,NA,NA,NA,NA,NA,112.27
3404,12/20/1984,2,65,DENVER,CO,80220,5721,0,1,O,4,S,N,,,,3,M,1,99999.96,N,170,M,1942,B,R,1,,A,805512,N,,Y,2149.5,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,NA,NA,112.32
17712,05/15/2006,1,22,LOUISVILLE,KY,40206,3132,,O,,0,,,,,,0,,,24999.96,N,0,D,,,,,,,22425,N,,Y,381.97,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,N,Y,Y,Y,112.4
16846,02/07/2006,3,19,OMAHA,NE,68104,1419,,P,,0,,,,,,0,,,15000,Z,0,,,,,,,,314,N,,Y,21.86,1,2620,N,,N,0,N,0,N,0,,0,,0,N,,NA,Y,NA,NA,NA,Y,112.41
38782,09/21/2001,3,51,BARBERTON,OH,44203,6708,2,P,O,5,S,Y,Y,,Y,1,M,1,22800,G,40,A,1915,B,R,2,,A,2732,N,,Y,410.14,0,,Y,773.46,N,0,N,0,Y,19566.88,,0,,0,N,,NA,NA,NA,NA,NA,Y,112.47
12616,09/06/2004,1,58,SAN JOSE,CA,95148,2240,0,1,O,15,M,N,,,Y,3,M,3,87500,I,0,R,1978,B,R,2,,A,116393,N,,N,,0,,N,,N,0,N,0,N,0,,0,Y,17022.19,N,,NA,NA,NA,NA,NA,NA,112.48
12608,09/07/2004,3,40,DENVER,CO,80212,2335,0,1,R,5,S,N,,,,2,F,1,34999.92,S,180,F,1896,B,R,1,,A,33754,N,,Y,3890.28,0,,Y,1920.18,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,112.53
14950,07/11/2005,1,7,WESTMINSTER,CA,92683,2853,0,P,R,9,B,N,,,,1,M,1,45000,O,0,Q,1955,,,,,A,85937,N,,N,,0,,Y,22200.22,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,NA,Y,Y,112.57
40120,11/18/1987,2,51,NEWPORT,KY,41071,2010,1,B,O,6,M,Y,,Y,,1,M,2,124999.92,N,130,I,,B,R,2,,E,217280,N,,Y,102.36,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,112.71
28069,10/23/2003,1,64,CHESTERFIELD,MI,48047,2343,0,P,O,0,S,N,,,,1,F,1,112500,N,0,F,1977,,,,,A,164081,N,,N,,1,988.71,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,112.86
13504,01/18/2005,1,57,DES MOINES,WA,98198,7001,,O,,0,,,,,,0,,,,N,0,M,2006,,,,,A,5392,N,,Y,7809.05,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,Y,NA,Y,112.96
16517,12/29/2005,1,21,HUNTSVILLE,AL,35802,2043,0,3,O,5,M,N,,,Y,1,M,3,45000,N,160,D,1921,B,R,3,,A,2,N,,N,,1,2458.41,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,112.97
38544,09/20/1988,1,46,MILWAUKEE,WI,53207,3925,1,O,O,15,M,Y,,Y,,1,M,3,87500,U,200,D,1924,,,3,,A,20393,N,,Y,966.05,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,Y,NA,Y,113.03
31810,04/18/2006,1,,PRESCOTT VLY,AZ,86314,9404,0,2,R,4,B,N,,,,1,F,1,35000,H,0,,,B,R,,,,38,N,,N,,1,2391.16,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,113.05
41193,10/05/1990,1,74,SAINT LOUIS,MO,63137,3455,2,1,O,15,M,Y,,Y,,3,M,2,45000,U,40,C,1959,B,R,,,A,4054,N,,Y,13033.88,0,,N,,N,0,N,0,N,0,,0,,0,Y,0,NA,NA,NA,NA,NA,Y,113.11
32236,07/03/2006,1,29,SEATTLE,WA,98112,4681,0,N,R,1,S,N,,,,1,M,1,15000,N,0,,,,,,,,22562,N,,N,,1,900.32,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,113.21
759,02/25/1994,1,66,ANN ARBOR,MI,48105,2533,0,1,O,15,M,N,,,,3,M,2,125000,N,320,Q,1977,B,R,,,A,43353,N,,N,,1,1674.79,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,113.24
3220,08/01/1973,1,85,MOORPARK,CA,93021,1400,0,8,O,5,M,N,,,,1,M,3,19359.96,S,0,N,1986,B,R,,,B,25081,N,,Y,16356.07,0,0,N,,N,0,N,0,N,0,,0,,0,N,,NA,Y,NA,NA,N,Y,113.47
24608,11/01/1999,1,42,KENT,WA,98032,7110,1,2,O,5,M,Y,,Y,,1,M,2,125000,R,0,M,1978,B,R,,,A,86057,N,,N,,1,8945.68,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,113.55
11169,02/11/2004,1,27,DULUTH,MN,55803,1247,0,P,O,1,B,N,,,,1,M,1,15000,S,50,C,,,,,,A,1426,N,,Y,12.44,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,N,Y,NA,Y,113.61
23072,02/01/1979,2,72,BUHL,ID,83316,5706,0,8,O,11,M,N,,,,1,M,2,35000,N,280,C,,B,R,1,,,7321,N,,Y,158.01,0,,N,,N,0,N,0,Y,7830.67,,0,,0,N,,NA,NA,NA,NA,NA,NA,113.89
11238,02/13/2004,1,49,LAKEWOOD,CA,90713,2310,2,P,O,4,M,Y,Y,,,1,M,2,87500,U,0,Q,1950,B,R,,,A,59960,N,,N,,0,,N,,N,0,N,0,N,0,,0,Y,11638.86,N,,NA,NA,NA,NA,NA,NA,113.9
35549,01/24/1986,1,52,MADISON,TN,37115,2542,1,O,O,8,M,Y,,Y,,3,M,2,62500,N,190,J,1962,B,R,1,,A,6307,N,,Y,3492.78,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,114.27
28217,11/21/2003,1,47,EAST BETHEL,MN,55011,9751,0,P,O,4,B,N,,,,1,M,1,62500,O,210,M,1985,,,,,A,145722,Y,106806.35,N,,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,114.61
10044,07/25/2003,1,49,ESSEX,MO,63846,6142,0,P,R,4,B,N,,,,1,M,1,34800,N,0,,,,,,,,1205,N,,N,,0,,N,,N,0,N,0,Y,13266.84,,0,,0,N,,NA,NA,NA,NA,NA,NA,114.67
13664,02/07/2005,1,34,EYOTA,MN,55934,9782,,P,,0,,,,,,0,,,49999.92,N,0,,,,,,,,15220,N,,Y,1734.83,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,N,114.75
1180,12/29/1980,1,81,PUEBLO WEST,CO,81007,2898,0,7,R,2,M,N,,,,1,M,2,62500,N,0,M,1993,B,R,,,A,134376,N,,N,,0,,Y,5596.23,N,0,N,0,N,0,,0,,0,Y,0,NA,NA,NA,NA,NA,NA,114.77
40091,06/11/1985,2,83,MILWAUKEE,WI,53219,2949,1,8,O,15,M,Y,,Y,,1,M,3,87500,N,120,E,1928,,R,3,,A,18626,N,,Y,2539.82,0,,Y,2556.61,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,114.85
2457,06/27/1991,4,56,HELENA,MT,59601,4445,0,5,O,2,S,N,,,,1,M,1,79999.92,D,220,C,,B,R,1,,,4330,N,,Y,12028.35,1,0,N,,N,0,Y,0,N,0,,0,,0,N,,Y,Y,NA,Y,Y,Y,114.86
9029,02/18/2003,3,25,LAWRENCE,KS,66047,2801,1,Y,O,13,M,Y,,Y,Y,1,F,2,24000,S,240,D,,B,R,1,,,12873,N,,Y,1243.92,1,1702.73,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,114.92
313,05/31/1989,1,62,CHEYENNE,WY,82009,9644,0,3,O,15,M,N,,,,1,M,5,77012.04,N,390,N,1989,B,R,3,,A,89734,N,,Y,3107.29,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,N,Y,115.05
16148,11/10/2005,1,49,FORT SMITH,AR,72903,1425,0,2,O,15,M,N,,,Y,1,M,3,17500,N,0,E,,B,R,1,,,291,N,,N,,0,,N,,N,0,N,0,N,0,,0,Y,6861.08,N,,NA,NA,NA,NA,NA,NA,115.05
21361,08/29/2006,2,42,S SAN FRAN,CA,94080,5508,1,O,O,7,M,Y,,Y,,1,M,2,125000,R,0,R,1966,,,,,A,328869,N,,Y,3906.74,0,,Y,3521.1,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,115.14
22429,10/17/1997,1,38,THIEF RVR FLS,MN,56701,4011,1,2,O,6,M,Y,,Y,Y,1,M,3,64999.92,S,180,D,,B,R,1,,,16905,N,,N,,1,387.4,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,115.14
20681,02/21/2007,1,53,FAIRVIEW,OR,97024,7819,0,3,O,0,M,N,,,,1,M,2,62500,S,290,F,1999,B,R,2,,A,1228,N,,N,,0,,N,,N,0,N,0,N,0,,0,Y,27924.14,N,,NA,NA,NA,NA,NA,NA,115.19
32297,07/17/2006,1,58,METAMORA,IL,61548,9430,0,1,O,15,M,N,,,,1,M,4,87500,S,0,F,,B,R,2,,A,46503,N,,N,,1,13509.25,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,115.26
44486,11/24/1989,3,23,MILWAUKEE,WI,53207,3432,1,1,O,15,S,Y,,Y,Y,1,M,4,7999.92,N,130,F,1940,B,R,3,,A,93791,N,,Y,606.57,1,1306.39,Y,14221.11,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,N,Y,115.31
9756,06/13/2003,1,35,KANSAS CITY,MO,64152,4408,0,1,O,3,M,N,,,,1,M,2,62500,S,80,E,1968,B,R,,,A,8466,N,,Y,2239.68,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,115.32
42383,01/15/1986,3,22,TAYLOR MILL,KY,41015,2174,2,2,O,15,M,Y,,Y,,1,M,3,15000,S,410,H,1989,B,R,3,,A,59401,N,,Y,317.19,1,517.45,Y,9952.62,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,115.57
25325,03/09/2001,2,46,INDIANAPOLIS,IN,46239,1186,1,Z,O,15,M,Y,,Y,Y,1,M,3,15000,N,0,E,1920,B,R,2,Y,A,12652,N,,N,,1,0,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,115.66
20586,02/13/2007,1,44,TONASKET,WA,98855,0000,0,P,O,10,B,N,,,,1,M,1,25000,N,0,A,,,,1,,,,N,,Y,59.88,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,NA,Y,115.74
34482,01/18/1989,4,60,BLOOMFIELD,MO,63825,9403,1,P,O,15,S,Y,Y,,,1,M,2,21319.92,S,300,D,,B,R,2,,,8113,N,,Y,6203.34,0,,Y,4044,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,NA,Y,115.79
33692,03/22/2007,1,52,WINTER HAVEN,FL,33884,3018,0,1,O,12,S,N,,,,1,M,4,25000,S,470,E,1993,B,R,1,Y,A,16573,N,,N,,1,7480.89,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,115.84
43473,04/08/1986,2,80,SAINT LOUIS,MO,63134,1435,0,P,O,15,M,N,,,,1,M,2,35000,U,90,C,1955,B,R,1,,A,37352,N,,Y,1830.49,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,115.87
14487,05/25/2005,1,55,CHANDLER,AZ,85224,4807,,O,,0,,,,,,0,,,,G,0,,,,,,,,23001,N,,Y,1169.78,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,NA,Y,115.88
45782,01/03/1989,1,54,CASTRO VALLEY,CA,94552,5076,1,5,O,5,S,Y,,Y,Y,1,M,4,45000,N,0,R,1980,B,R,,,B,245450,N,,Y,9.24,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,115.9
2687,10/01/1968,2,83,BUTTE,MT,59701,2135,0,8,O,15,M,N,,,,1,M,2,45000,F,140,C,,B,R,1,,,147213,N,,Y,9230.32,0,,Y,3735.33,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,115.92
45802,04/28/1962,2,79,ELKO,NV,89801,3131,0,8,O,15,M,N,,,,1,M,2,62500,H,0,C,,B,R,,,,67031,Y,20980.13,Y,12453.27,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,115.98
2434,05/01/1967,1,62,PUEBLO,CO,81005,1947,0,P,O,4,B,N,,,,1,F,1,45000,N,0,F,1967,B,R,,,A,78058,N,,N,,1,2395.47,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,116.03
25713,01/28/2002,1,78,CARLTON,WA,98814,0276,0,,O,3,S,N,,,,1,M,1,45000,N,0,,,,,,,,115497,N,,N,,1,133.32,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,116.03
25985,03/03/1998,2,50,OVERLAND PARK,KS,66213,2128,2,E,O,4,M,Y,Y,Y,,3,F,2,125000,H,0,J,,B,R,1,,,449999,N,,Y,6829.15,1,1467.34,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,116.13
4689,04/05/1991,1,42,SIOUX CITY,IA,51104,2750,0,Z,O,15,M,N,,,Y,1,M,2,62500,U,290,D,,B,R,3,,,22731,N,,N,,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,116.24
