,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
8567,25962,08/01/2000,1,54.0,EASTON,KS,66020.0,7140.0,1.0,O,O,15.0,S,Y,,Y,,1,F,1.0,45000.0,N,0.0,D,,B,R,1.0,,,8276.0,N,,N,,0,,N,,Y,116342.42,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1008.67
8738,29331,06/14/2004,1,26.0,WICHITA,KS,67204.0,5407.0,0.0,1,R,3.0,M,N,,,,3,M,2.0,45000.0,N,0.0,,,B,R,2.0,,,50752.0,N,,N,,0,,N,,Y,91807.16,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1141.48
8890,27687,06/30/2003,1,42.0,SHAWNEE,KS,66216.0,2389.0,1.0,2,O,15.0,M,Y,Y,,,2,M,3.0,125000.0,U,0.0,G,,B,R,1.0,,,49765.0,N,,N,,0,,N,,Y,97702.38,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1279.02
8951,30689,07/06/2005,1,58.0,AUGUSTA,KS,67010.0,2394.0,0.0,1,O,1.0,M,N,,,,3,M,3.0,125000.0,G,0.0,,,B,R,,,,38306.0,N,,N,,0,,N,,Y,87147.44,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1354.19
8966,28937,07/02/2001,1,,PITTSBURG,KS,66762.0,4914.0,0.0,P,R,6.0,B,N,,,,1,M,2.0,45000.0,H,0.0,,,,,,,,23964.0,N,,N,,0,,N,,Y,100178.37,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1374.7
9006,32308,07/01/2006,1,20.0,DERBY,KS,67037.0,3157.0,0.0,O,O,0.0,M,N,,,,1,M,2.0,62500.0,J,0.0,E,,B,R,,,,2899.0,N,,N,,0,,N,,Y,114313.46,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1427.63
9054,29290,06/25/2004,1,52.0,HUTCHINSON,KS,67502.0,3507.0,0.0,P,O,8.0,M,N,,,,1,F,2.0,62500.0,N,0.0,,,B,R,2.0,,,49.0,N,,N,,0,,N,,Y,55359.91,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1485.15
9058,27132,01/31/2003,1,44.0,OVERLAND PARK,KS,66223.0,3621.0,1.0,1,O,11.0,M,Y,,Y,,2,M,2.0,87500.0,M,0.0,E,,B,R,,,,31381.0,N,,N,,0,,N,,Y,108212.33,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1487.95
9082,43316,04/25/2001,5,41.0,PERRY,KS,66073.0,4359.0,1.0,P,O,5.0,A,Y,Y,,,1,M,2.0,84999.96,U,0.0,,,B,R,,,,1903.0,N,,Y,5356.61,1,415.44,Y,312.02,Y,109647.15,Y,4122.34,N,0.0,,0.0,,0.0,Y,0.0,Y,Y,Y,,Y,Y,1510.97
9114,38098,02/06/2002,6,44.0,OLATHE,KS,66062.0,6020.0,1.0,O,O,15.0,M,Y,,Y,,3,M,2.0,471999.96,S,0.0,G,,B,R,2.0,,,163286.0,N,,Y,7012.26,1,1932.08,N,,Y,97437.38,N,0.0,Y,9310.47,,0.0,,0.0,N,,N,Y,,,Y,Y,1552.63
