,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
4921,900,05/25/1977,2,79.0,THE COLONY,TX,75056.0,3637.0,,,,0.0,,,,,,0,,,,,0.0,,,,,,,,18776.0,N,0.0,Y,4382.91,0,,Y,5738.5,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,101.25
4953,10029,07/28/2003,2,35.0,DALLAS,TX,75252.0,8155.0,0.0,O,R,7.0,B,N,,,,3,F,1.0,9999.96,U,150.0,,,B,R,1.0,,,32359.0,N,,Y,10.01,1,1882.73,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,103.23
4978,31000,10/12/2005,1,62.0,ROCKWALL,TX,75087.0,4617.0,0.0,O,R,3.0,B,N,,,,1,M,5.0,87500.0,N,400.0,G,,B,R,2.0,,,9906.0,N,,N,,1,1119.01,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,105.01
4983,46884,12/05/1997,1,32.0,ARLINGTON,TX,76016.0,1151.0,0.0,O,R,3.0,B,N,,,,1,F,1.0,87500.0,N,210.0,D,1978.0,,,1.0,,A,12379.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,105.77
5251,29270,07/06/2004,1,,AUSTIN,TX,78731.0,5002.0,,N,,0.0,,,,,,0,,,,S,0.0,,,,,,,,469346.0,N,,N,,1,170.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,130.66
5274,16412,12/14/2005,1,68.0,NAVASOTA,TX,77868.0,0.0,,,,0.0,,,,,,0,,,,,0.0,,,,,,,,,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,6094.9,N,,,,,,,,132.8
5304,20216,01/10/2007,1,27.0,PATTONVILLE,TX,75468.0,157.0,0.0,,O,2.0,M,N,,,,1,M,1.0,15000.0,F,270.0,,,B,R,,,,623.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,14129.38,N,,,,,,,,135.92
5399,7978,07/05/2002,1,35.0,DENTON,TX,76205.0,7469.0,2.0,O,R,6.0,M,Y,Y,,,1,M,2.0,62500.0,N,240.0,,,B,R,,,,17798.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,6089.39,N,,,,,,,,144.45
5418,3429,08/24/1994,1,48.0,HOUSTON,TX,77079.0,5210.0,0.0,O,O,2.0,S,N,,,,3,M,1.0,87500.0,S,0.0,R,1967.0,,,,Y,A,2000000.0,N,,N,,1,12011.99,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,145.77
5423,17521,04/24/2006,1,61.0,RICHMOND,TX,77469.0,5968.0,0.0,1,O,15.0,M,N,,,,3,M,3.0,87500.0,S,0.0,D,1984.0,B,R,1.0,,A,13033.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,8048.63,,0.0,N,,,,,,,,146.07
