,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
7829,1724,06/08/1994,4,45.0,RAPID CITY,SD,57701.0,7639.0,2.0,1,O,4.0,M,Y,Y,Y,,1,M,2.0,105600.0,G,270.0,D,,B,R,3.0,,,38513.0,N,,Y,920.16,0,,Y,35.0,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,Y,Y,Y,Y,608.7
7909,16815,02/03/2006,1,57.0,PHILIP,SD,57567.0,3283.0,0.0,O,R,1.0,B,N,,,,1,M,1.0,25000.0,S,0.0,,,,,,,,97003.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,19921.46,,0.0,N,,,,,,,,638.39
7940,17306,03/31/2006,4,21.0,TEA,SD,57064.0,2309.0,0.0,O,R,3.0,S,N,,,,1,F,1.0,109999.92,N,0.0,,,,,,,,29756.0,N,,Y,675.9,1,5458.84,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,Y,,,Y,Y,651.25
8009,7470,01/24/2002,3,29.0,SIOUX FALLS,SD,57106.0,4735.0,1.0,O,O,3.0,M,Y,Y,,,1,M,2.0,87500.0,N,110.0,,,,,2.0,,,132958.0,N,,Y,4011.06,0,,Y,12.22,N,0.0,Y,39387.05,N,0.0,,0.0,,0.0,N,,,,,,,,684.77
8186,31886,04/11/2001,1,30.0,MINA,SD,57451.0,6214.0,0.0,5,O,5.0,M,N,,,,1,M,2.0,35000.0,N,380.0,D,,B,R,1.0,,,0.0,N,,N,,0,,N,,Y,51166.85,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,776.64
8455,9286,04/01/2003,4,51.0,SIOUX FALLS,SD,57106.0,1906.0,0.0,3,O,15.0,M,N,,,Y,2,M,3.0,62500.0,N,260.0,F,,B,R,2.0,,,10734.0,N,,Y,105.45,0,0.0,Y,17682.7,N,0.0,Y,90954.75,N,0.0,,0.0,,0.0,N,,,,,,,,932.39
8780,1545,08/18/1978,3,51.0,SIOUX FALLS,SD,57103.0,932.0,1.0,P,O,13.0,S,Y,,Y,Y,1,F,3.0,62500.0,N,90.0,E,,B,R,3.0,,,2623.0,N,,Y,20922.34,0,,N,,N,0.0,Y,15369.72,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,,Y,1181.16
8874,135,11/01/1977,7,55.0,SIOUX FALLS,SD,57109.0,7941.0,2.0,E,O,11.0,M,Y,,Y,,2,M,4.0,129999.84,N,590.0,F,,B,R,3.0,,,258506.0,N,,Y,2707.82,1,4854.48,Y,183.44,N,0.0,Y,27905.2,N,0.0,,0.0,,0.0,N,,Y,,,,Y,Y,1260.5
9246,24350,03/01/1990,1,,SIOUX FALLS,SD,57186.0,1.0,0.0,,O,11.0,M,N,,,,1,M,1.0,15000.0,N,0.0,,,,,,,,40909.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1786.36
9385,25079,06/29/2000,1,62.0,SIOUX FALLS,SD,57110.0,1401.0,1.0,O,R,4.0,S,Y,Y,,,1,M,3.0,112500.0,J,420.0,F,,B,R,3.0,,,29187.0,N,,N,,0,,N,,Y,159549.12,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2041.11
9401,322,11/30/1993,2,54.0,ABERDEEN,SD,57401.0,7434.0,0.0,3,O,15.0,M,N,,,,2,M,2.0,60000.96,G,90.0,C,,B,R,1.0,,,23087.0,N,,Y,50.0,0,0.0,N,,N,0.0,Y,108834.81,N,0.0,,0.0,,0.0,N,,,,,,,Y,2064.64
9442,2389,07/26/1993,4,54.0,MITCHELL,SD,57301.0,5028.0,0.0,2,O,5.0,M,N,,,,1,M,2.0,66999.84,N,100.0,,,B,R,1.0,,,18699.0,N,,N,,1,4620.7,N,,Y,157133.05,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,2148.92
9609,26312,05/29/2002,1,34.0,RAPID CITY,SD,57701.0,5389.0,0.0,Z,R,6.0,S,N,,,,1,M,1.0,80580.0,N,0.0,,,,,,,,42599.0,N,,N,,0,0.0,N,,N,0.0,Y,23127.17,N,0.0,,0.0,,0.0,N,,,,,,,Y,2596.98
9620,3911,07/01/1976,9,55.0,RAPID CITY,SD,57702.0,8507.0,1.0,1,O,6.0,S,Y,Y,,,1,M,2.0,60405.96,N,170.0,,,B,R,2.0,,,109083.0,N,,Y,30965.05,1,4627.01,N,,N,0.0,Y,0.0,Y,57167.64,,0.0,,0.0,N,,,,,,,,2637.79
9709,4722,09/01/1978,2,56.0,RAPID CITY,SD,57702.0,4952.0,3.0,O,O,15.0,M,Y,,Y,,1,M,3.0,60000.0,G,200.0,F,,B,R,2.0,,,19384.0,N,,N,,1,16186.8,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3025.68
9769,337,02/27/1946,5,87.0,RAPID CITY,SD,57702.0,4204.0,0.0,O,O,9.0,S,N,,,,1,M,1.0,35000.0,D,20.0,E,,B,R,1.0,,,85596.0,Y,66562.04,Y,8279.12,0,0.0,Y,89364.94,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,0.0,,,,,,Y,3292.31
9949,14291,04/28/2005,1,31.0,SIOUX FALLS,SD,57110.0,5566.0,1.0,1,R,1.0,M,Y,Y,,,1,M,2.0,125000.0,H,50.0,G,,B,R,2.0,,,23783.0,N,,Y,143.91,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,,N,5486.72
9973,7217,09/11/2001,3,57.0,MADISON,SD,57042.0,2908.0,0.0,O,R,1.0,B,N,,,,1,M,1.0,62500.0,N,50.0,Q,1984.0,,,1.0,Y,B,2000000.0,N,,Y,52215.28,0,,Y,125973.1,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,,Y,Y,7236.44
