,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
4913,13920,03/14/2005,1,26.0,PRATTSBURGH,NY,14873.0,9775.0,0.0,P,R,4.0,S,N,,,,1,M,2.0,39999.96,N,0.0,,,,,,,,199.0,N,,N,,1,520.13,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,100.77
5239,25170,10/16/2000,1,48.0,CLIFTON PARK,NY,12065.0,4812.0,0.0,O,O,15.0,S,N,,,,3,F,1.0,112500.0,N,100.0,H,1962.0,B,R,2.0,,A,162165.0,N,,N,,1,1838.06,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,129.06
5627,27734,07/16/2003,1,22.0,BROOKLYN,NY,11214.0,2308.0,1.0,2,O,13.0,M,Y,,Y,Y,2,M,2.0,62500.0,J,650.0,,,B,R,2.0,,,25331.0,N,,N,,1,673.76,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,166.01
5725,22316,05/06/1997,1,84.0,TAPPAN,NY,10983.0,1941.0,0.0,8,O,14.0,M,N,,,,1,M,3.0,89999.88,N,160.0,O,1951.0,B,R,1.0,,D,53857.0,N,,N,,1,1044.11,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,178.15
5735,11333,02/26/2004,1,64.0,TONAWANDA,NY,14223.0,1042.0,0.0,F,O,6.0,M,N,,,,1,M,2.0,87500.0,S,150.0,E,1940.0,B,R,2.0,Y,A,81245.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,17879.21,N,,,,,,,,178.81
5759,17838,05/26/2006,2,18.0,BUFFALO,NY,14206.0,1103.0,2.0,5,O,10.0,M,Y,Y,Y,,1,M,2.0,24999.96,N,400.0,B,1920.0,B,R,2.0,,A,7133.0,N,,Y,50.56,1,552.06,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,Y,181.27
5810,25515,08/01/2001,1,56.0,ROCHESTER,NY,14617.0,7510.0,3.0,2,O,15.0,M,Y,Y,,,1,M,2.0,25000.0,H,90.0,D,,B,R,1.0,,,58132.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,188.57
5820,26661,01/28/2002,1,55.0,AKRON,NY,14001.0,9021.0,0.0,8,O,15.0,M,N,,,,1,M,2.0,62500.0,G,190.0,E,1975.0,B,R,2.0,,A,11110.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,6019.44,N,,,,,,,,190.14
5855,19301,10/05/2006,1,48.0,SELKIRK,NY,12158.0,1268.0,1.0,Z,O,2.0,M,Y,,Y,,3,M,2.0,87500.0,N,410.0,M,2004.0,B,R,2.0,,A,57181.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,16578.27,N,,,,,,,,193.04
6016,27890,04/15/1994,1,48.0,ROCHESTER,NY,14621.0,1023.0,0.0,O,O,12.0,B,N,,,,1,M,1.0,87500.0,N,150.0,C,1926.0,,,2.0,,A,40127.0,N,,N,,0,,N,,Y,10628.83,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,212.86
