,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
9167,31451,01/12/2006,1,22.0,MCLEANSVILLE,NC,27301.0,9206.0,0.0,O,O,1.0,M,N,,,Y,1,M,2.0,62500.0,N,0.0,F,2001.0,B,R,2.0,,A,15628.0,N,,N,,0,,N,,Y,131124.49,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1649.01
9242,27111,12/31/2002,1,40.0,WILSON,NC,27893.0,2518.0,3.0,O,R,4.0,B,Y,Y,,,1,F,2.0,25000.0,Z,0.0,D,,B,R,,,,2715.0,N,,N,,0,,N,,Y,63685.9,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1781.08
9307,30177,02/28/2005,1,42.0,WEAVERVILLE,NC,28787.0,7333.0,0.0,2,O,2.0,M,N,,,,1,M,2.0,62500.0,S,0.0,,2004.0,B,R,2.0,,A,48293.0,N,,N,,0,,N,,Y,138440.95,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1903.51
9319,30996,09/27/2005,1,64.0,WEST JEFFERSON,NC,28694.0,0.0,0.0,P,R,1.0,B,N,,,,1,F,1.0,15000.0,U,0.0,,,B,R,,,,,N,,N,,0,,N,,Y,77488.74,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1924.9
9489,32122,05/24/2006,1,26.0,RALEIGH,NC,27614.0,8657.0,1.0,N,O,0.0,A,Y,Y,,,1,M,2.0,87500.0,N,0.0,K,2005.0,,,,,A,103172.0,N,,N,,0,,N,,Y,199002.01,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2270.42
9491,35739,10/22/2001,1,38.0,LEXINGTON,NC,27292.0,8390.0,4.0,2,O,5.0,M,Y,Y,Y,,1,M,2.0,125000.0,N,0.0,H,1993.0,B,R,,,A,18813.0,N,,N,,0,,N,,Y,162478.31,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2271.62
9505,29422,04/25/2003,1,42.0,YADKINVILLE,NC,27055.0,6385.0,1.0,1,O,5.0,M,Y,Y,,,1,M,2.0,45000.0,N,0.0,G,2002.0,B,R,2.0,,A,6381.0,N,,N,,0,,N,,Y,164940.3,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2327.92
9575,38670,08/31/2001,1,44.0,FAYETTEVILLE,NC,28314.0,1827.0,1.0,O,O,7.0,A,Y,,Y,,1,M,2.0,125000.0,Z,0.0,H,1999.0,,,,Y,A,4894.0,N,,N,,0,,N,,Y,178667.01,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2496.33
9675,43218,10/25/2001,1,36.0,GARNER,NC,27529.0,4988.0,1.0,O,O,5.0,M,Y,Y,,,1,M,2.0,45000.0,B,0.0,E,1998.0,,,,,A,9179.0,N,,N,,0,,N,,Y,103135.33,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2880.17
9736,32449,07/28/2006,1,30.0,MONROE,NC,28110.0,7739.0,0.0,P,O,0.0,B,N,,,,1,M,1.0,15000.0,N,0.0,L,,,,,,,49851.0,N,,N,,0,,N,,Y,274495.24,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3136.42
9763,28456,02/13/2004,1,56.0,ROCKY MOUNT,NC,27803.0,5907.0,1.0,1,O,11.0,M,Y,Y,,,3,M,3.0,125000.0,N,0.0,E,,B,R,1.0,,,334979.0,N,,N,,0,,N,,Y,275503.42,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3249.45
9859,30687,07/08/2005,1,54.0,DURHAM,NC,27703.0,6338.0,0.0,O,O,2.0,S,N,,,,1,F,1.0,62500.0,N,0.0,,,,,,,,28729.0,N,,N,,0,,N,,Y,139842.55,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3839.52
9860,30842,08/15/2005,1,48.0,WAXHAW,NC,28173.0,8190.0,1.0,O,O,8.0,M,Y,,Y,,1,M,3.0,125000.0,F,0.0,L,1998.0,B,R,,Y,E,99116.0,N,,N,,0,,N,,Y,301899.04,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3840.27
9904,32607,08/29/2006,1,64.0,CHARLOTTE,NC,28202.0,1728.0,1.0,N,O,15.0,M,Y,Y,,,1,M,2.0,125000.0,S,0.0,N,1980.0,,,,,A,142517.0,N,,N,,0,,N,,Y,417000.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,4284.08
